iid,gender,age,date,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,attr_want,sinc_want,intel_want,fun_want,amb_want,shar_want,attr_self,sinc_self,fun_self,intel_self,amb_self,pid,age_partner,int_corr,samerace,attr_partner,sinc_partner,intel_partner,fun_partner,amb_partner,shar_partner,prob,dec
394,0,24.0,4.0,3.0,1.0,4.0,9.0,8.0,8.0,10.0,1.0,1.0,10.0,6.0,9.0,9.0,8.0,7.0,7.0,2.0,18.0,19.0,16.0,15.0,15.0,17.0,9.0,8.0,7.0,7.0,7.0,415.0,31.0,0.53,1,6.0,6.0,8.0,4.0,10.0,1.0,1.0,0
395,0,33.0,4.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,20.0,20.0,20.0,10.0,10.0,20.0,8.0,8.0,7.0,9.0,7.0,397.0,24.0,0.28,1,4.0,6.0,6.0,6.0,6.0,7.0,6.0,0
395,0,33.0,4.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,20.0,20.0,20.0,10.0,10.0,20.0,8.0,8.0,7.0,9.0,7.0,402.0,29.0,-0.02,0,5.0,10.0,9.0,8.0,8.0,8.0,8.0,0
395,0,33.0,4.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,20.0,20.0,20.0,10.0,10.0,20.0,8.0,8.0,7.0,9.0,7.0,405.0,30.0,0.65,0,6.0,7.0,8.0,8.0,9.0,8.0,7.0,0
395,0,33.0,4.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,20.0,20.0,20.0,10.0,10.0,20.0,8.0,8.0,7.0,9.0,7.0,407.0,24.0,0.54,1,6.0,9.0,8.0,6.0,6.0,9.0,7.0,1
395,0,33.0,4.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,20.0,20.0,20.0,10.0,10.0,20.0,8.0,8.0,7.0,9.0,7.0,413.0,26.0,0.07,1,7.0,9.0,8.0,8.0,9.0,8.0,8.0,1
395,0,33.0,4.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,20.0,20.0,20.0,10.0,10.0,20.0,8.0,8.0,7.0,9.0,7.0,414.0,29.0,-0.61,1,7.0,8.0,8.0,7.0,8.0,6.0,6.0,0
396,0,25.0,7.0,3.0,8.0,7.0,10.0,10.0,10.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,10.0,10.0,7.0,7.0,15.0,18.0,18.0,18.0,15.0,16.0,8.0,10.0,10.0,10.0,8.0,397.0,24.0,-0.11,0,7.0,8.0,9.0,6.0,8.0,7.0,6.0,1
396,0,25.0,7.0,3.0,8.0,7.0,10.0,10.0,10.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,10.0,10.0,7.0,7.0,15.0,18.0,18.0,18.0,15.0,16.0,8.0,10.0,10.0,10.0,8.0,398.0,29.0,0.31,0,8.0,9.0,8.0,9.0,9.0,5.0,3.0,1
396,0,25.0,7.0,3.0,8.0,7.0,10.0,10.0,10.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,10.0,10.0,7.0,7.0,15.0,18.0,18.0,18.0,15.0,16.0,8.0,10.0,10.0,10.0,8.0,400.0,26.0,0.15,0,8.0,9.0,9.0,7.0,9.0,5.0,3.0,1
396,0,25.0,7.0,3.0,8.0,7.0,10.0,10.0,10.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,10.0,10.0,7.0,7.0,15.0,18.0,18.0,18.0,15.0,16.0,8.0,10.0,10.0,10.0,8.0,401.0,31.0,0.11,0,7.0,9.0,8.0,5.0,8.0,3.0,1.0,0
396,0,25.0,7.0,3.0,8.0,7.0,10.0,10.0,10.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,10.0,10.0,7.0,7.0,15.0,18.0,18.0,18.0,15.0,16.0,8.0,10.0,10.0,10.0,8.0,402.0,29.0,-0.41,1,6.0,9.0,9.0,6.0,9.0,2.0,1.0,0
396,0,25.0,7.0,3.0,8.0,7.0,10.0,10.0,10.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,10.0,10.0,7.0,7.0,15.0,18.0,18.0,18.0,15.0,16.0,8.0,10.0,10.0,10.0,8.0,403.0,22.0,-0.12,0,5.0,9.0,8.0,6.0,7.0,5.0,5.0,0
396,0,25.0,7.0,3.0,8.0,7.0,10.0,10.0,10.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,10.0,10.0,7.0,7.0,15.0,18.0,18.0,18.0,15.0,16.0,8.0,10.0,10.0,10.0,8.0,404.0,23.0,-0.26,0,8.0,9.0,8.0,6.0,9.0,4.0,4.0,1
396,0,25.0,7.0,3.0,8.0,7.0,10.0,10.0,10.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,10.0,10.0,7.0,7.0,15.0,18.0,18.0,18.0,15.0,16.0,8.0,10.0,10.0,10.0,8.0,405.0,30.0,0.44,0,5.0,8.0,9.0,8.0,9.0,7.0,7.0,1
396,0,25.0,7.0,3.0,8.0,7.0,10.0,10.0,10.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,10.0,10.0,7.0,7.0,15.0,18.0,18.0,18.0,15.0,16.0,8.0,10.0,10.0,10.0,8.0,406.0,27.0,0.59,1,5.0,8.0,8.0,6.0,8.0,6.0,4.0,0
396,0,25.0,7.0,3.0,8.0,7.0,10.0,10.0,10.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,10.0,10.0,7.0,7.0,15.0,18.0,18.0,18.0,15.0,16.0,8.0,10.0,10.0,10.0,8.0,407.0,24.0,0.43,0,6.0,8.0,8.0,5.0,4.0,6.0,7.0,1
396,0,25.0,7.0,3.0,8.0,7.0,10.0,10.0,10.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,10.0,10.0,7.0,7.0,15.0,18.0,18.0,18.0,15.0,16.0,8.0,10.0,10.0,10.0,8.0,408.0,24.0,0.28,0,8.0,9.0,9.0,9.0,8.0,6.0,5.0,1
396,0,25.0,7.0,3.0,8.0,7.0,10.0,10.0,10.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,10.0,10.0,7.0,7.0,15.0,18.0,18.0,18.0,15.0,16.0,8.0,10.0,10.0,10.0,8.0,409.0,23.0,0.01,0,7.0,9.0,9.0,7.0,7.0,4.0,5.0,0
396,0,25.0,7.0,3.0,8.0,7.0,10.0,10.0,10.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,10.0,10.0,7.0,7.0,15.0,18.0,18.0,18.0,15.0,16.0,8.0,10.0,10.0,10.0,8.0,410.0,27.0,-0.41,0,8.0,9.0,9.0,8.0,8.0,5.0,3.0,1
396,0,25.0,7.0,3.0,8.0,7.0,10.0,10.0,10.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,10.0,10.0,7.0,7.0,15.0,18.0,18.0,18.0,15.0,16.0,8.0,10.0,10.0,10.0,8.0,411.0,34.0,0.27,0,7.0,8.0,9.0,9.0,8.0,5.0,3.0,1
396,0,25.0,7.0,3.0,8.0,7.0,10.0,10.0,10.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,10.0,10.0,7.0,7.0,15.0,18.0,18.0,18.0,15.0,16.0,8.0,10.0,10.0,10.0,8.0,412.0,27.0,-0.05,0,6.0,9.0,8.0,6.0,5.0,5.0,6.0,1
396,0,25.0,7.0,3.0,8.0,7.0,10.0,10.0,10.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,10.0,10.0,7.0,7.0,15.0,18.0,18.0,18.0,15.0,16.0,8.0,10.0,10.0,10.0,8.0,413.0,26.0,0.14,0,7.0,8.0,8.0,6.0,7.0,5.0,5.0,1
396,0,25.0,7.0,3.0,8.0,7.0,10.0,10.0,10.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,10.0,10.0,7.0,7.0,15.0,18.0,18.0,18.0,15.0,16.0,8.0,10.0,10.0,10.0,8.0,414.0,29.0,-0.56,0,5.0,9.0,9.0,6.0,9.0,5.0,4.0,1
396,0,25.0,7.0,3.0,8.0,7.0,10.0,10.0,10.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,10.0,10.0,7.0,7.0,15.0,18.0,18.0,18.0,15.0,16.0,8.0,10.0,10.0,10.0,8.0,415.0,31.0,0.64,0,3.0,8.0,5.0,1.0,8.0,1.0,1.0,0
397,1,24.0,5.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,20.0,21.0,21.0,22.0,6.0,10.0,7.0,7.0,7.0,10.0,9.0,379.0,38.0,0.36,1,8.0,8.0,8.0,9.0,9.0,7.0,8.0,1
397,1,24.0,5.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,20.0,21.0,21.0,22.0,6.0,10.0,7.0,7.0,7.0,10.0,9.0,380.0,33.0,0.41,0,6.0,8.0,8.0,7.0,7.0,7.0,6.0,0
397,1,24.0,5.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,20.0,21.0,21.0,22.0,6.0,10.0,7.0,7.0,7.0,10.0,9.0,381.0,24.0,0.02,1,7.0,6.0,6.0,6.0,6.0,5.0,4.0,0
397,1,24.0,5.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,20.0,21.0,21.0,22.0,6.0,10.0,7.0,7.0,7.0,10.0,9.0,382.0,28.0,-0.12,1,7.0,8.0,8.0,8.0,7.0,8.0,7.0,1
397,1,24.0,5.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,20.0,21.0,21.0,22.0,6.0,10.0,7.0,7.0,7.0,10.0,9.0,383.0,27.0,0.55,1,8.0,8.0,7.0,7.0,7.0,8.0,7.0,1
397,1,24.0,5.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,20.0,21.0,21.0,22.0,6.0,10.0,7.0,7.0,7.0,10.0,9.0,384.0,23.0,0.53,1,7.0,8.0,8.0,9.0,8.0,9.0,8.0,1
397,1,24.0,5.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,20.0,21.0,21.0,22.0,6.0,10.0,7.0,7.0,7.0,10.0,9.0,385.0,25.0,0.22,1,9.0,9.0,8.0,9.0,9.0,10.0,8.0,1
397,1,24.0,5.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,20.0,21.0,21.0,22.0,6.0,10.0,7.0,7.0,7.0,10.0,9.0,386.0,26.0,-0.22,1,6.0,8.0,8.0,9.0,8.0,8.0,7.0,1
397,1,24.0,5.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,20.0,21.0,21.0,22.0,6.0,10.0,7.0,7.0,7.0,10.0,9.0,387.0,25.0,0.26,1,10.0,9.0,9.0,9.0,8.0,8.0,8.0,1
397,1,24.0,5.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,20.0,21.0,21.0,22.0,6.0,10.0,7.0,7.0,7.0,10.0,9.0,388.0,24.0,0.35,1,9.0,9.0,9.0,8.0,9.0,7.0,7.0,1
397,1,24.0,5.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,20.0,21.0,21.0,22.0,6.0,10.0,7.0,7.0,7.0,10.0,9.0,389.0,21.0,0.29,1,9.0,7.0,7.0,9.0,7.0,8.0,7.0,1
397,1,24.0,5.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,20.0,21.0,21.0,22.0,6.0,10.0,7.0,7.0,7.0,10.0,9.0,390.0,30.0,0.26,0,3.0,9.0,10.0,3.0,8.0,0.0,2.0,0
397,1,24.0,5.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,20.0,21.0,21.0,22.0,6.0,10.0,7.0,7.0,7.0,10.0,9.0,391.0,28.0,0.35,1,9.0,9.0,8.0,9.0,8.0,8.0,7.0,1
397,1,24.0,5.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,20.0,21.0,21.0,22.0,6.0,10.0,7.0,7.0,7.0,10.0,9.0,392.0,26.0,0.29,1,7.0,8.0,8.0,8.0,7.0,7.0,6.0,1
397,1,24.0,5.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,20.0,21.0,21.0,22.0,6.0,10.0,7.0,7.0,7.0,10.0,9.0,393.0,22.0,0.08,1,6.0,9.0,8.0,8.0,8.0,7.0,6.0,1
397,1,24.0,5.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,20.0,21.0,21.0,22.0,6.0,10.0,7.0,7.0,7.0,10.0,9.0,394.0,24.0,0.1,1,7.0,9.0,8.0,8.0,8.0,9.0,7.0,1
397,1,24.0,5.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,20.0,21.0,21.0,22.0,6.0,10.0,7.0,7.0,7.0,10.0,9.0,395.0,33.0,0.28,1,8.0,8.0,7.0,8.0,7.0,7.0,6.0,0
397,1,24.0,5.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,7.0,8.0,4.0,7.0,5.0,1.0,20.0,21.0,21.0,22.0,6.0,10.0,7.0,7.0,7.0,10.0,9.0,396.0,25.0,-0.11,0,6.0,8.0,8.0,8.0,7.0,7.0,6.0,0
398,1,29.0,3.0,4.0,1.0,2.0,10.0,7.0,7.0,9.0,9.0,8.0,7.0,7.0,7.0,9.0,6.0,5.0,6.0,2.0,45.0,10.0,10.0,30.0,0.0,5.0,7.0,6.0,10.0,7.0,8.0,390.0,30.0,0.36,0,3.0,7.0,5.0,1.0,3.0,1.0,3.0,0
399,1,29.0,4.0,9.0,2.0,9.0,9.0,9.0,9.0,7.0,3.0,5.0,9.0,1.0,6.0,7.0,8.0,10.0,3.0,8.0,25.0,10.0,20.0,20.0,10.0,15.0,9.0,9.0,9.0,9.0,9.0,385.0,25.0,0.66,1,8.0,9.0,8.0,10.0,7.0,9.0,9.0,0
399,1,29.0,4.0,9.0,2.0,9.0,9.0,9.0,9.0,7.0,3.0,5.0,9.0,1.0,6.0,7.0,8.0,10.0,3.0,8.0,25.0,10.0,20.0,20.0,10.0,15.0,9.0,9.0,9.0,9.0,9.0,390.0,30.0,0.68,0,4.0,7.0,7.0,4.0,7.0,2.0,4.0,0
399,1,29.0,4.0,9.0,2.0,9.0,9.0,9.0,9.0,7.0,3.0,5.0,9.0,1.0,6.0,7.0,8.0,10.0,3.0,8.0,25.0,10.0,20.0,20.0,10.0,15.0,9.0,9.0,9.0,9.0,9.0,395.0,33.0,0.49,1,4.0,5.0,8.0,6.0,8.0,5.0,7.0,0
400,1,26.0,4.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,379.0,38.0,0.35,1,4.0,5.0,7.0,7.0,6.0,10.0,8.0,1
400,1,26.0,4.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,380.0,33.0,0.18,0,5.0,4.0,8.0,6.0,7.0,6.0,7.0,0
400,1,26.0,4.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,382.0,28.0,-0.18,1,5.0,6.0,9.0,5.0,6.0,6.0,5.0,0
400,1,26.0,4.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,384.0,23.0,0.42,1,7.0,7.0,7.0,9.0,8.0,6.0,8.0,1
400,1,26.0,4.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,385.0,25.0,0.54,1,4.0,8.0,6.0,5.0,5.0,5.0,8.0,0
400,1,26.0,4.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,386.0,26.0,0.03,1,4.0,8.0,9.0,6.0,5.0,5.0,8.0,0
400,1,26.0,4.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,387.0,25.0,0.34,1,6.5,7.0,7.0,6.5,6.0,6.0,8.0,1
400,1,26.0,4.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,389.0,21.0,0.21,1,7.0,6.0,8.0,7.5,7.5,3.0,8.0,1
400,1,26.0,4.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,390.0,30.0,0.59,0,1.0,7.0,9.0,1.0,7.0,1.0,6.0,0
400,1,26.0,4.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,392.0,26.0,0.34,1,4.0,7.0,7.0,6.0,6.0,7.0,8.0,0
400,1,26.0,4.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,394.0,24.0,0.27,1,4.0,7.0,7.0,6.0,6.0,5.0,7.0,0
400,1,26.0,4.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,395.0,33.0,0.6,1,5.0,7.0,8.0,7.0,7.0,8.0,8.0,1
401,1,31.0,4.0,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,380.0,33.0,0.3,0,2.0,6.0,7.0,6.0,5.0,6.0,6.0,0
401,1,31.0,4.0,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,389.0,21.0,0.47,1,7.0,5.0,7.0,7.0,7.0,3.0,7.0,1
401,1,31.0,4.0,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,396.0,25.0,0.11,0,1.0,6.0,8.0,4.0,4.0,5.0,6.0,0
402,1,29.0,4.0,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,379.0,38.0,0.14,0,6.0,8.0,6.0,7.0,7.0,7.0,3.0,1
402,1,29.0,4.0,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,380.0,33.0,-0.14,0,6.0,7.0,7.0,6.0,7.0,4.0,3.0,0
402,1,29.0,4.0,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,381.0,24.0,-0.09,0,6.0,7.0,6.0,7.0,7.0,8.0,4.0,1
402,1,29.0,4.0,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,382.0,28.0,0.11,0,6.0,7.0,5.0,4.0,6.0,6.0,6.0,1
402,1,29.0,4.0,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,383.0,27.0,0.1,0,7.0,9.0,5.0,7.0,5.0,6.0,9.0,1
402,1,29.0,4.0,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,384.0,23.0,0.17,0,7.0,7.0,6.0,6.0,6.0,8.0,5.0,1
402,1,29.0,4.0,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,385.0,25.0,0.34,0,6.0,8.0,5.0,6.0,5.0,3.0,4.0,0
402,1,29.0,4.0,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,386.0,26.0,-0.36,0,6.0,7.0,7.0,4.0,6.0,3.0,4.0,0
402,1,29.0,4.0,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,387.0,25.0,-0.22,0,9.0,7.0,8.0,6.0,7.0,5.0,5.0,1
402,1,29.0,4.0,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,388.0,24.0,0.17,0,7.0,7.0,5.0,7.0,5.0,7.0,4.0,1
402,1,29.0,4.0,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,389.0,21.0,-0.05,0,8.0,7.0,6.0,8.0,6.0,7.0,5.0,1
402,1,29.0,4.0,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,390.0,30.0,0.21,1,5.0,6.0,5.0,2.0,8.0,4.0,8.0,0
402,1,29.0,4.0,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,391.0,28.0,0.4,0,8.0,7.0,5.0,6.0,4.0,8.0,4.0,1
402,1,29.0,4.0,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,392.0,26.0,0.12,0,6.0,8.0,6.0,5.0,6.0,5.0,5.0,0
402,1,29.0,4.0,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,393.0,22.0,-0.18,0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,0
402,1,29.0,4.0,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,394.0,24.0,0.17,0,6.0,7.0,6.0,7.0,6.0,7.0,4.0,1
402,1,29.0,4.0,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,395.0,33.0,-0.02,0,6.0,7.0,5.0,6.0,5.0,4.0,2.0,0
402,1,29.0,4.0,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,396.0,25.0,-0.41,1,6.0,7.0,6.0,6.0,6.0,7.0,5.0,1
403,1,22.0,5.0,9.0,8.0,3.0,7.0,4.0,3.0,5.0,3.0,3.0,5.0,6.0,5.0,8.0,3.0,6.0,2.0,1.0,20.0,25.0,20.0,15.0,5.0,15.0,4.0,8.0,7.0,9.0,9.0,382.0,28.0,-0.09,1,4.0,4.0,5.0,2.0,2.0,7.0,3.0,0
403,1,22.0,5.0,9.0,8.0,3.0,7.0,4.0,3.0,5.0,3.0,3.0,5.0,6.0,5.0,8.0,3.0,6.0,2.0,1.0,20.0,25.0,20.0,15.0,5.0,15.0,4.0,8.0,7.0,9.0,9.0,384.0,23.0,0.21,1,7.0,6.0,6.0,7.0,5.0,4.0,5.0,1
